5400,-227.7061,30,30,51,18,30,30,23,30,27.58633041381836,8050322
5400,-257.2446,15,19,56,15,13,30,66,53,25.171262741088867,8050322
6300,-445.6241,30,30,62,32,17,8,15,29,39.45261001586914,8050297
4500,-49.0887,13,30,15,16,30,30,66,33,24.964719772338867,8050315
6300,-103.4863,12,30,41,48,19,30,18,53,25.171262741088867,8050322
8100,-1744.3561,30,29,54,65,30,11,55,36,50.27260971069336,8050297
6300,-1585.6953,5,30,15,65,30,6,29,49,23.08022117614746,8050322
7200,-2669.0899,30,30,33,27,30,30,24,46,50.27260971069336,8050297
7200,-6065.1784,30,16,33,50,5,30,37,17,39.45261001586914,8050297
5400,-497.8681,15,7,63,22,5,30,66,69,24.564416885375977,8050315
6300,-302.7194,5,30,51,66,30,30,51,28,26.173702239990234,8050315
6300,-268.1555,30,30,68,67,23,30,15,57,27.1069393157959,8050322
7200,-492.9106,30,30,15,42,30,30,62,27,26.173702239990234,8050315
7200,-1246.1592,30,20,30,64,24,30,32,46,27.1069393157959,8050322
8100,-59.3309,14,30,15,52,16,30,41,27,50.27260971069336,8050297
6300,-194.7207,5,30,68,15,30,5,65,52,24.564416885375977,8050315
8100,-411.3159,30,9,16,15,30,8,34,49,29.30425453186035,8050322
7200,-2137.8192,14,30,15,34,30,9,42,69,29.63975715637207,8050322
8100,-36.7339,30,19,32,38,30,30,15,36,50.27260971069336,8050297
8100,-403.5413,14,30,24,31,30,30,32,30,29.63975715637207,8050322
7200,-681.0534,30,30,68,49,30,30,39,57,29.30425453186035,8050322
9000,-1377.3015,30,18,54,22,30,18,39,57,53.08985900878906,8050297
9000,-1245.6824,30,30,24,47,24,30,15,57,53.08985900878906,8050297
8100,-705.4443,30,13,22,48,30,30,38,41,27.860567092895508,8050315
7200,-73.2771,30,30,41,30,30,30,46,26,27.860567092895508,8050315
9000,-1381.8561,7,30,61,55,30,30,55,23,29.083112716674805,8050322
8100,-602.1203,30,30,15,15,30,18,30,69,31.717809677124023,8050322
9000,-373.6700,30,7,22,65,30,30,30,34,29.572654724121094,8050315
9000,-404.1463,30,27,68,15,30,30,44,33,53.08985900878906,8050297
9000,-329.6909,30,22,68,15,30,30,69,54,33.74506378173828,8050322
8100,-88.3131,30,30,15,32,30,30,31,46,27.860567092895508,8050315
9900,-110.4196,30,30,60,15,13,30,32,34,33.74506378173828,8050322
9000,-907.5518,5,30,15,34,30,28,55,66,29.572654724121094,8050315
9900,-26.0522,29,30,16,50,30,30,45,35,26.498756408691406,8050315
9900,-826.1564,30,30,52,15,30,30,41,65,54.015377044677734,8050297
9000,-1001.9264,30,7,15,67,25,30,63,35,33.74506378173828,8050322
9900,-3748.7029,30,15,49,59,13,28,31,59,40.36857604980469,8050322
9900,-916.4996,9,24,65,15,30,30,32,69,42.73762893676758,8050322
9900,-1523.7718,30,22,35,22,30,15,62,36,47.50597381591797,8050297
10800,-600.5545,20,30,37,15,30,30,54,53,32.054283142089844,8050322
10800,-1569.3357,30,23,68,39,30,5,18,43,23.48606300354004,8050315
9900,-1163.3934,30,5,46,42,30,30,35,69,23.48606300354004,8050315
10800,-301.4479,22,30,59,22,30,30,66,25,48.66189193725586,8050297
9900,-2525.3341,30,24,46,51,30,29,19,41,47.50597381591797,8050297
10800,-91.8877,21,29,15,15,30,30,43,40,31.82714080810547,8050322
10800,-4599.8653,15,30,54,15,8,30,44,38,32.054283142089844,8050322
10800,-166.7696,30,17,61,28,30,26,51,55,47.50597381591797,8050297
10800,-19.3393,30,30,62,15,8,25,40,49,23.48606300354004,8050315
11700,-326.8466,30,30,15,15,30,30,45,33,36.46604919433594,8050322
11700,-3171.4059,30,18,54,17,30,30,37,37,35.892635345458984,8050322
11700,-173.0402,30,16,21,25,30,30,62,35,23.796457290649414,8050315
12600,-280.5762,30,30,68,15,30,30,65,15,35.892635345458984,8050322
10800,-76.5845,25,30,61,48,30,30,33,33,47.50597381591797,8050297
11700,-773.6727,30,30,47,40,30,18,27,60,51.68296813964844,8050297
11700,-351.4680,30,30,36,22,29,18,53,69,36.46604919433594,8050322
11700,-753.3157,30,5,61,15,30,30,30,35,27.36125946044922,8050315
12600,-1433.6689,30,30,45,65,30,30,21,23,36.46604919433594,8050322
12600,-1420.3863,30,30,15,15,30,22,63,41,31.179384231567383,8050322
11700,-2414.4802,30,30,15,68,23,14,44,59,48.66189193725586,8050297
12600,-112.4787,5,28,15,16,21,30,43,35,25.438777923583984,8050315
13500,-2655.3223,30,16,26,21,14,6,19,28,31.756135940551758,8050315
13500,-17962.9854,5,6,26,15,27,30,37,53,31.179384231567383,8050322
14400,-7255.8517,5,16,26,60,30,30,16,17,0.0,8050315
11700,-1747.3027,30,30,24,18,16,9,58,33,48.66189193725586,8050297
13500,-146.5783,30,30,59,39,30,28,41,59,31.179384231567383,8050322
13500,-484.9478,20,20,28,15,30,30,54,34,33.64103317260742,8050322
12600,-14622.9536,22,30,46,45,30,30,44,28,51.68296813964844,8050297
12600,-1965.0537,21,30,15,68,30,14,33,21,25.438777923583984,8050315
13500,-21.8029,30,30,68,15,30,30,39,53,25.438777923583984,8050315
14400,-10680.6032,13,22,52,54,30,30,17,43,31.756135940551758,8050315
12600,-419.0266,30,5,41,45,16,30,32,37,51.68296813964844,8050297
900,-3.9415,5,16,26,60,30,30,16,17,15.512764930725098,8050297
14400,-142.5548,30,30,55,22,30,30,60,34,36.62760543823242,8050322
14400,-401.0544,30,30,29,68,30,30,54,24,39.82530212402344,8050322
1800,-3.9602,30,30,62,40,21,30,15,22,15.558826446533203,8050297
12600,-2127.0901,14,30,15,38,16,30,35,27,51.68296813964844,8050297
13500,-6831.6124,30,21,56,32,19,30,30,52,41.71762466430664,8050297
14400,-9417.5871,30,28,66,57,29,30,41,31,31.874387741088867,8050322
14400,-4076.1692,20,30,37,15,17,20,15,16,41.71762466430664,8050297
2700,-13.6209,5,30,32,15,5,30,68,65,16.587520599365234,8050297
13500,-14144.2466,30,30,50,21,29,20,30,34,52.083229064941406,8050297
3600,-13.8110,30,17,56,66,30,6,22,40,20.745628356933594,8050297
13500,-12727.0859,30,30,29,23,18,18,51,45,41.71762466430664,8050297
900,-9.2672,30,28,66,57,29,30,41,31,15.558826446533203,8050297
14400,-4405.7999,30,30,57,32,20,30,41,23,41.71762466430664,8050297
900,-566.5968,30,30,29,68,30,30,54,24,27.059295654296875,8050315
900,-681.6319,13,22,52,54,30,30,17,43,29.847209930419922,8050322
4500,-174.3565,5,30,29,50,8,30,34,41,24.780763626098633,8050297
900,-612.4486,30,30,55,22,30,30,60,34,27.059295654296875,8050315
1800,-6.7807,30,30,67,59,25,15,21,54,29.847209930419922,8050322
1800,-8.1065,30,30,30,34,5,30,15,28,17.050748825073242,8050297
1800,-38.8129,7,20,25,58,23,11,42,40,27.5286865234375,8050315
14400,-8351.1603,30,22,26,44,19,30,31,55,31.088605880737305,8050297
5400,-3.2664,30,5,42,62,5,23,39,66,25.009159088134766,8050297
2700,-3.1403,26,26,69,60,30,30,36,52,16.587520599365234,8050297
3600,-4.2316,7,30,50,15,23,14,61,68,16.587520599365234,8050297
1800,-230.7789,30,30,15,15,27,30,48,23,25.96387481689453,8050315
900,-751.0576,20,30,37,15,17,20,15,16,27.5286865234375,8050315
900,-343.7414,30,30,57,32,20,30,41,23,27.059295654296875,8050315
2700,-197.6413,30,5,15,16,30,24,42,36,25.96387481689453,8050315
6300,-114.0148,30,5,23,40,5,30,64,37,25.009159088134766,8050297
2700,-391.5874,7,6,44,15,30,14,29,57,24.813026428222656,8050322
3600,-14.6968,30,30,15,42,5,18,36,52,24.813026428222656,8050322
2700,-66.2451,21,30,66,18,30,18,37,36,26.367656707763672,8050315
3600,-34.5579,28,5,66,43,24,30,44,41,26.367656707763672,8050315
900,-262.8974,30,22,26,44,19,30,31,55,27.75018882751465,8050315
4500,-124.5074,5,30,15,15,5,30,55,32,24.780763626098633,8050297
1800,-13.1689,30,30,18,15,29,14,33,15,27.059295654296875,8050315
7200,-181.3494,14,30,51,18,30,6,42,15,25.024728775024414,8050297
1800,-79.3380,30,30,42,19,29,30,49,65,25.96387481689453,8050315
3600,-172.6999,30,7,15,32,5,30,43,42,25.80531120300293,8050315
8100,-117.7810,9,30,15,32,30,30,36,34,44.77156448364258,8050297
4500,-1441.0885,24,30,49,66,28,30,21,15,23.96369171142578,8050322
5400,-33.4861,5,25,15,26,23,27,62,29,25.009159088134766,8050297
1800,-503.5181,30,30,15,35,29,30,30,47,25.96387481689453,8050315
2700,-33.0385,7,7,50,43,30,30,30,33,25.96387481689453,8050315
4500,-73.4749,30,8,15,34,20,14,62,31,23.01612091064453,8050315
6300,-104.1002,30,30,61,57,16,28,62,20,25.024728775024414,8050297
5400,-333.7698,30,28,18,15,30,30,30,65,23.299856185913086,8050322
4500,-147.2377,21,27,15,47,30,30,51,61,23.01612091064453,8050315
2700,-572.2901,7,30,31,15,5,30,37,65,25.96387481689453,8050315
5400,-92.3998,30,30,15,32,30,26,60,61,23.01612091064453,8050315
3600,-5.1569,30,30,33,15,30,30,37,64,25.96387481689453,8050315
2700,-88.1157,30,30,54,68,30,30,21,41,26.367656707763672,8050315
7200,-113.6841,9,30,32,59,27,30,44,15,25.024728775024414,8050297
3600,-557.7532,30,30,26,15,30,30,45,16,25.80531120300293,8050315
6300,-52.9881,13,30,43,19,30,30,66,63,23.89962387084961,8050322
3600,-90.7503,7,30,29,50,30,30,15,15,26.367656707763672,8050315
5400,-50.5566,15,30,15,55,30,30,30,34,26.568506240844727,8050315
8100,-266.4188,30,30,37,59,5,30,35,25,44.77156448364258,8050297
4500,-283.3429,5,29,29,15,5,30,32,46,25.80531120300293,8050315
6300,-550.3991,30,30,36,69,30,30,50,23,26.568506240844727,8050315
4500,-196.4035,12,30,60,15,13,30,51,39,25.80531120300293,8050315
9000,-2229.5151,30,30,61,63,30,22,37,15,59.118499755859375,8050297
4500,-138.0991,30,30,15,27,30,22,48,37,25.80531120300293,8050315
5400,-471.3183,30,30,15,16,30,30,31,61,23.01612091064453,8050315
6300,-805.5218,30,9,68,15,30,30,57,55,24.547531127929688,8050315
5400,-37.9592,30,30,45,29,30,30,40,15,25.80531120300293,8050315
7200,-167.5231,30,15,57,66,30,30,32,48,24.547531127929688,8050315
7200,-441.1415,13,14,15,48,16,30,52,15,24.547531127929688,8050315
9900,-648.6565,30,30,18,33,30,14,33,23,59.118499755859375,8050297
7200,-1151.8829,22,30,18,19,17,30,53,49,33.86006546020508,8050322
8100,-74.3280,30,5,51,54,30,30,61,30,33.86006546020508,8050322
9000,-476.3767,30,30,23,44,8,30,36,37,47.300941467285156,8050297
8100,-22.1128,30,19,50,15,30,30,40,35,28.51070213317871,8050315
6300,-1317.1044,30,30,26,15,30,30,18,64,26.568506240844727,8050315
5400,-828.7908,13,9,58,15,27,30,68,56,26.568506240844727,8050315
7200,-23.4860,14,5,60,62,30,30,39,24,24.547531127929688,8050315
8100,-97.6473,30,30,46,15,11,30,36,41,26.806798934936523,8050315
6300,-35.4752,14,9,62,15,14,6,15,37,26.568506240844727,8050315
6300,-562.5448,14,30,54,15,30,30,54,39,26.568506240844727,8050315
9000,-1260.1360,30,16,58,65,30,30,35,52,26.806798934936523,8050315
9900,-2708.7868,22,30,15,25,30,30,29,15,59.118499755859375,8050297
8100,-1236.9519,30,9,15,66,30,30,61,15,28.51070213317871,8050315
9000,-7215.2104,7,14,68,29,30,30,22,33,31.353605270385742,8050322
7200,-32.4843,13,30,57,15,30,30,21,30,26.568506240844727,8050315
10800,-1432.4122,30,30,22,42,30,30,52,58,40.63803482055664,8050297
9000,-1075.2214,30,30,59,51,30,30,66,69,26.806798934936523,8050315
9900,-452.3902,30,30,45,57,30,30,50,34,31.353605270385742,8050322
7200,-385.6275,30,5,15,15,30,30,32,67,28.51070213317871,8050315
9900,-67.6950,30,19,15,41,30,30,59,16,29.196474075317383,8050315
10800,-1160.9267,30,15,15,44,30,30,32,61,52.781959533691406,8050297
8100,-333.0208,23,26,15,67,30,30,55,68,24.547531127929688,8050315
10800,-2584.2541,30,15,15,22,11,30,36,68,40.398868560791016,8050322
9900,-1374.7264,5,30,64,62,30,29,51,61,28.163293838500977,8050315
8100,-138.9912,10,20,68,15,25,30,30,28,26.806798934936523,8050315
9000,-4938.8591,30,28,54,15,15,29,15,66,29.196474075317383,8050315
11700,-264.1159,30,24,68,32,19,30,29,57,52.52055358886719,8050297
9000,-2167.8976,30,30,15,53,30,20,15,32,28.51070213317871,8050315
12600,-1875.4645,30,30,15,48,8,30,41,17,52.52055358886719,8050297
10800,-2437.4474,30,30,16,38,24,30,52,15,28.163293838500977,8050315
10800,-64.4978,30,30,18,15,30,30,32,25,24.36371421813965,8050315
9000,-252.2558,10,20,46,49,30,30,51,34,29.196474075317383,8050315
9900,-221.6927,15,30,21,63,30,30,54,43,28.163293838500977,8050315
11700,-1346.7123,28,30,63,56,30,30,53,46,37.0712890625,8050322
11700,-149.2852,30,19,62,69,30,18,57,23,24.313207626342773,8050315
11700,-816.0594,14,24,22,69,14,18,54,35,24.313207626342773,8050315
9900,-1673.3973,8,30,68,23,24,22,32,53,29.196474075317383,8050315
12600,-472.2495,30,30,21,49,30,5,51,16,24.313207626342773,8050315
9900,-202.0590,15,10,61,48,14,30,31,69,29.196474075317383,8050315
11700,-1269.0707,21,20,30,25,25,30,37,55,52.52055358886719,8050297
10800,-2834.8096,30,30,57,15,30,25,52,23,24.36371421813965,8050315
12600,-715.5729,30,30,59,54,30,30,43,64,22.34050178527832,8050315
10800,-308.8951,30,30,24,33,30,24,20,15,28.163293838500977,8050315
10800,-163.4081,30,12,18,69,13,30,30,69,28.163293838500977,8050315
13500,-1352.6822,30,10,62,15,30,30,60,49,17.25701904296875,8050315
13500,-336.4031,25,30,61,16,14,5,37,41,17.25701904296875,8050315
14400,-417.2690,30,30,60,28,30,18,29,55,0.0,8050315
12600,-5014.8665,14,30,29,38,23,30,30,53,37.08913040161133,8050322
11700,-694.8068,30,30,15,22,30,30,29,15,28.163293838500977,8050315
14400,-904.5463,15,30,15,33,30,30,40,35,0.0,8050315
11700,-1338.5431,30,29,15,15,21,21,66,42,24.313207626342773,8050315
13500,-4624.0088,30,30,24,45,30,30,44,19,57.694129943847656,8050297
13500,-25.6677,14,5,22,15,30,30,32,30,37.08913040161133,8050322
12600,-715.8987,30,28,65,15,15,15,19,43,24.313207626342773,8050315
12600,-433.1216,30,30,55,58,30,18,32,48,60.46342849731445,8050297
12600,-3728.3301,30,19,68,49,30,29,15,35,24.36371421813965,8050315
11700,-6274.0938,5,24,44,15,30,30,21,15,24.313207626342773,8050315
13500,-3238.4996,26,30,55,60,29,30,44,55,60.46342849731445,8050297
900,-9.2672,15,30,15,33,30,30,40,35,15.558826446533203,8050297
13500,-6060.9981,20,15,15,15,30,30,22,15,22.34050178527832,8050315
1800,-4.3787,30,25,69,15,27,30,17,34,15.558826446533203,8050297
14400,-2353.3818,14,30,21,38,23,29,54,52,0.0,8050315
14400,-2867.6298,30,30,55,44,16,5,54,69,40.46620559692383,8050322
13500,-7039.7632,30,30,18,15,18,20,59,16,24.313207626342773,8050315
14400,-18559.5456,14,30,54,55,28,14,44,40,46.72708511352539,8050297
12600,-1615.1264,14,30,46,15,14,15,56,35,22.34050178527832,8050315
900,-272.4608,30,30,60,28,30,18,29,55,24.003944396972656,8050322
2700,-1.6981,30,30,41,40,30,5,26,29,17.050748825073242,8050297
13500,-6855.1090,30,30,45,15,8,30,31,42,17.25701904296875,8050315
14400,-211.1001,24,6,15,66,30,30,25,43,0.0,8050315
14400,-8689.0224,30,30,34,49,29,30,26,57,57.694129943847656,8050297
14400,-1192.2079,14,30,61,15,30,30,32,69,17.25701904296875,8050315
900,-9.2672,14,30,21,38,23,29,54,52,15.558826446533203,8050297
3600,-80.6300,30,30,37,36,28,21,15,15,16.587520599365234,8050297
1800,-95.6652,30,5,62,38,30,10,33,40,29.847209930419922,8050322
1800,-0.9932,30,30,15,61,17,7,36,29,15.558826446533203,8050297
4500,-96.3010,30,5,25,66,6,30,31,59,24.780763626098633,8050297
2700,-90.8755,30,30,19,67,30,30,17,55,27.405017852783203,8050322
2700,-13.1078,30,24,58,15,5,30,15,37,16.587520599365234,8050297
900,-372.2641,14,30,54,55,28,14,44,40,27.059295654296875,8050315
5400,-4.2212,11,30,20,62,20,30,57,37,24.780763626098633,8050297
900,-372.2641,24,6,15,66,30,30,25,43,27.059295654296875,8050315
900,-517.4491,30,30,55,44,16,5,54,69,27.059295654296875,8050315
3600,-13.8110,30,17,43,15,30,30,68,68,20.745628356933594,8050297
3600,-496.2076,30,30,37,69,10,15,22,66,24.813026428222656,8050322
4500,-21.1669,30,30,15,41,30,28,65,56,24.813026428222656,8050322
6300,-123.8821,9,5,61,63,9,30,55,67,25.024728775024414,8050297
900,-372.2641,14,30,61,15,30,30,32,69,27.059295654296875,8050315
4500,-97.0351,30,5,36,47,28,30,33,65,24.780763626098633,8050297
1800,-70.7018,12,30,54,37,8,15,29,40,27.5286865234375,8050315
1800,-70.7018,30,30,44,20,30,30,21,25,27.5286865234375,8050315
900,-331.0388,30,30,34,49,29,30,26,57,24.003944396972656,8050322
1800,-3.0933,30,16,40,22,30,24,41,64,27.059295654296875,8050315
1800,-362.1650,30,30,67,18,30,30,29,25,25.96387481689453,8050315
7200,-126.4666,30,30,56,42,22,7,62,23,44.77156448364258,8050297
5400,-20.9835,5,19,16,57,6,30,55,15,25.009159088134766,8050297
2700,-454.0249,30,30,22,32,8,22,29,40,25.96387481689453,8050315
6300,-33.9722,23,30,48,23,14,30,15,23,25.009159088134766,8050297
2700,-71.4493,30,15,15,22,30,28,42,25,25.96387481689453,8050315
2700,-57.8265,30,5,54,68,17,18,44,25,25.96387481689453,8050315
2700,-1084.6190,30,30,15,15,30,30,15,16,27.5286865234375,8050315
5400,-1517.3063,30,5,46,15,21,5,18,36,23.96369171142578,8050322
1800,-233.7605,30,8,62,23,30,30,51,56,29.847209930419922,8050322
6300,-878.4325,30,30,21,15,5,7,54,29,23.299856185913086,8050322
3600,-168.9298,30,12,18,45,7,14,39,35,25.96387481689453,8050315
8100,-3342.0016,30,20,58,58,30,30,21,48,47.300941467285156,8050297
3600,-12.4820,28,5,61,68,30,30,30,41,26.367656707763672,8050315
3600,-15.6862,10,30,56,33,5,30,61,29,26.367656707763672,8050315
3600,-106.7773,25,30,15,15,30,12,24,15,25.96387481689453,8050315
4500,-44.4689,14,30,55,43,30,26,35,16,26.367656707763672,8050315
7200,-260.1215,13,20,58,63,30,23,42,25,25.024728775024414,8050297
9000,-44.8304,19,30,33,22,16,30,27,23,47.300941467285156,8050297
2700,-108.5581,30,30,62,31,30,28,66,45,24.813026428222656,8050322
4500,-13.3523,30,30,15,63,20,24,17,15,25.80531120300293,8050315
7200,-259.2075,30,5,50,15,11,30,23,48,31.98771095275879,8050322
4500,-85.5727,30,5,15,15,25,30,32,26,23.01612091064453,8050315
8100,-390.9629,14,30,54,15,30,30,15,62,31.98771095275879,8050322
4500,-71.3368,30,18,44,58,29,16,27,42,25.80531120300293,8050315
5400,-71.5334,20,5,41,44,20,30,31,23,25.80531120300293,8050315
5400,-58.1442,30,30,68,45,30,30,63,36,23.01612091064453,8050315
5400,-146.6746,30,30,22,31,29,30,30,37,23.01612091064453,8050315
3600,-184.7701,30,30,44,15,11,25,29,53,23.96369171142578,8050322
8100,-314.8421,30,30,61,62,29,30,33,48,47.300941467285156,8050297
9900,-1762.2629,30,11,34,44,17,14,52,17,59.118499755859375,8050297
4500,-40.3923,30,30,15,67,25,24,27,49,23.96369171142578,8050322
5400,-50.5566,14,30,58,29,30,14,56,22,26.568506240844727,8050315
6300,-432.2090,30,30,46,55,30,30,45,21,26.568506240844727,8050315
6300,-498.3395,14,30,42,15,30,30,67,40,26.568506240844727,8050315
10800,-2874.7434,30,30,46,15,30,30,31,23,52.781959533691406,8050297
9000,-546.8588,30,30,55,32,6,30,33,69,47.300941467285156,8050297
6300,-710.4904,30,5,15,43,14,30,24,67,24.547531127929688,8050315
9000,-1816.0743,30,30,15,30,5,30,57,61,26.414941787719727,8050322
9900,-59.2378,30,5,37,29,8,30,31,30,26.414941787719727,8050322
7200,-171.2731,30,30,15,15,30,30,54,27,26.568506240844727,8050315
7200,-870.2531,30,23,15,15,30,18,51,56,24.547531127929688,8050315
6300,-812.0405,30,30,49,15,30,30,57,68,26.568506240844727,8050315
5400,-217.8303,26,30,62,63,30,19,49,47,23.89962387084961,8050322
7200,-181.0412,30,22,15,21,30,20,37,24,24.547531127929688,8050315
9900,-100.0427,29,30,48,47,16,30,54,52,59.118499755859375,8050297
8100,-616.2513,24,6,60,64,25,30,56,15,24.547531127929688,8050315
6300,-127.2262,30,5,18,49,30,30,43,44,23.89962387084961,8050322
8100,-272.3780,19,30,68,15,30,18,66,47,24.547531127929688,8050315
7200,-116.6390,30,30,15,15,13,28,15,53,24.547531127929688,8050315
11700,-2187.5762,30,30,54,59,8,30,44,58,40.63803482055664,8050297
7200,-514.6812,30,30,18,62,30,30,50,51,31.98771095275879,8050322
10800,-6385.6278,15,30,54,22,30,30,23,46,31.353605270385742,8050322
8100,-3213.9749,12,6,58,66,30,30,15,24,26.806798934936523,8050315
9000,-457.8307,30,30,26,20,30,30,35,55,26.806798934936523,8050315
9000,-26.7960,30,30,69,65,30,30,39,33,26.806798934936523,8050315
8100,-2536.2895,30,23,54,22,30,30,68,55,28.51070213317871,8050315
9900,-4.8196,30,30,69,15,30,30,34,24,26.806798934936523,8050315
9000,-4322.4754,30,30,30,62,30,30,15,48,26.806798934936523,8050315
12600,-3510.6138,30,30,59,57,5,14,64,26,52.52055358886719,8050297
10800,-3869.4231,30,13,15,15,25,30,44,51,52.781959533691406,8050297
8100,-539.2188,29,30,65,58,27,30,32,57,33.86006546020508,8050322
9000,-1433.8478,30,30,15,15,30,19,68,42,26.806798934936523,8050315
9900,-66.8275,30,20,24,15,28,30,32,55,26.806798934936523,8050315
9900,-90.0134,30,5,15,47,30,21,15,41,26.806798934936523,8050315
11700,-7951.4014,27,20,46,18,30,29,18,21,37.0712890625,8050322
10800,-154.8400,30,30,63,50,30,30,41,48,29.196474075317383,8050315
9900,-2684.3861,15,30,15,49,30,14,53,27,28.163293838500977,8050315
10800,-1797.0691,30,30,61,21,16,25,31,57,28.163293838500977,8050315
9000,-839.7625,20,30,21,39,13,10,60,56,31.353605270385742,8050322
12600,-3.9369,14,30,41,40,30,30,37,59,36.10840606689453,8050322
10800,-89.5048,30,30,40,49,30,30,30,43,24.36371421813965,8050315
11700,-2693.4810,30,30,46,22,14,30,21,48,24.36371421813965,8050315
11700,-3675.6408,30,30,22,60,30,30,37,34,52.52055358886719,8050297
10800,-429.0054,30,30,15,17,7,30,40,57,28.163293838500977,8050315
13500,-11042.5810,9,30,55,27,16,14,44,24,60.46342849731445,8050297
11700,-135.5745,14,28,55,65,5,30,66,15,24.36371421813965,8050315
13500,-6243.1101,13,30,44,57,30,30,32,56,36.10840606689453,8050322
11700,-151.3791,30,30,21,65,8,30,21,25,28.163293838500977,8050315
12600,-137.2145,30,30,54,15,26,25,28,34,24.313207626342773,8050315
9900,-1031.1854,12,30,21,48,30,30,41,62,40.398868560791016,8050322
11700,-1365.3880,30,6,62,16,30,30,15,19,24.313207626342773,8050315
12600,-5857.7113,14,13,49,66,19,5,44,46,24.36371421813965,8050315
10800,-1507.0458,5,30,31,65,27,30,26,49,40.398868560791016,8050322
12600,-180.5321,30,15,68,21,14,30,35,62,24.36371421813965,8050315
14400,-2223.2000,7,30,54,44,16,30,30,46,57.694129943847656,8050297
12600,-56.5962,30,30,46,15,30,30,37,36,52.52055358886719,8050297
13500,-1061.6301,30,30,18,63,14,24,44,46,24.313207626342773,8050315
12600,-5619.5900,5,30,47,47,30,11,31,49,24.313207626342773,8050315
14400,-613.8291,30,30,40,44,30,30,40,43,22.34050178527832,8050315
13500,-3954.5839,30,15,34,47,5,30,66,45,22.34050178527832,8050315
14400,-701.4937,30,27,15,39,24,30,67,57,40.46620559692383,8050322
