time,reward,1,2,3,4,5,6,7,8,delay,replication
81900,0,30,30,62,34,14,30,42,35,0,8050315
90900,0,30,30,62,15,14,30,42,35,0,8050315
95400,0,30,30,62,34,14,30,42,35,0,8050315
91800,0,30,30,62,34,14,30,42,35,0,8050315
82800,0,30,30,62,34,14,30,42,35,0,8050315
96300,0,30,30,15,34,14,30,42,35,0,8050315
92700,0,30,30,62,34,30,30,42,35,0,8050315
83700,0,30,30,62,34,14,30,42,35,0,8050315
97200,0,30,30,62,34,14,30,42,35,0,8050315
84600,0,30,30,62,34,14,30,42,35,0,8050315
93600,0,30,30,62,34,14,30,42,35,0,8050315
98100,0,30,30,62,34,14,30,42,35,0,8050315
85500,0,30,30,62,34,14,30,42,35,0,8050315
99000,0,30,30,62,34,14,30,42,35,0,8050315
94500,0,30,30,62,34,14,30,42,35,0,8050315
86400,0,30,30,62,34,14,30,42,35,0,8050315
99900,0,30,30,62,34,14,30,42,35,0,8050315
95400,0,30,30,62,34,14,30,42,35,0,8050315
87300,0,30,30,62,34,14,30,42,16,0,8050315
100800,0,30,30,62,34,14,30,42,35,0,8050315
96300,0,30,30,62,34,14,30,42,35,0,8050315
88200,0,30,30,62,34,14,30,42,35,0,8050315
101700,0,30,30,62,34,14,30,42,35,0,8050315
97200,0,30,30,62,34,14,30,42,35,0,8050315
89100,0,30,30,62,34,14,30,42,35,0,8050315
98100,0,30,30,62,34,14,30,42,35,0,8050315
102600,0,30,30,62,34,14,30,42,35,0,8050315
90000,0,30,30,62,34,14,30,42,35,0,8050315
99000,0,30,30,62,34,14,30,42,35,0,8050315
103500,0,30,30,62,34,14,30,42,35,0,8050315
90900,0,30,30,62,34,14,30,42,35,0,8050315
99900,0,30,30,38,34,14,30,42,35,0,8050315
104400,0,30,30,62,34,14,30,42,35,0,8050315
91800,0,30,30,62,34,14,30,42,35,0,8050315
100800,0,30,30,62,34,14,30,42,35,0,8050315
105300,0,30,30,62,34,14,30,42,35,0,8050315
101700,0,30,30,62,34,14,30,42,35,0,8050315
92700,0,30,30,15,34,14,30,42,35,0,8050315
106200,0,30,5,62,15,14,30,42,35,0,8050315
102600,0,30,30,62,34,14,30,42,35,0,8050315
93600,0,30,30,62,34,14,30,42,35,0,8050315
107100,0,30,30,62,34,14,30,42,35,0,8050315
103500,0,30,30,62,34,14,30,42,35,0,8050315
94500,0,30,30,62,34,14,30,42,35,0,8050315
108000,0,30,30,62,34,14,30,42,35,0,8050315
104400,0,30,30,62,34,14,30,42,35,0,8050315
95400,0,30,30,62,34,14,30,42,35,0,8050315
108900,0,30,30,62,34,14,30,42,35,0,8050315
105300,0,30,30,62,34,14,30,42,35,0,8050315
96300,0,30,30,62,34,14,30,42,35,0,8050315
109800,0,30,30,62,34,14,30,42,35,0,8050315
106200,0,30,30,62,34,14,30,42,35,0,8050315
97200,0,30,30,62,34,14,30,42,35,0,8050315
107100,0,30,30,62,34,14,30,42,35,0,8050315
110700,0,30,30,62,34,14,30,42,35,0,8050315
98100,0,30,30,62,34,14,30,42,35,0,8050315
108000,0,30,30,62,34,14,30,42,35,0,8050315
99000,0,30,30,62,34,14,30,42,35,0,8050315
111600,0,30,30,62,15,14,30,42,35,0,8050315
108900,0,30,30,62,34,14,30,42,35,0,8050315
99900,0,30,30,62,34,14,30,42,35,0,8050315
109800,0,30,30,62,34,14,30,42,35,0,8050315
100800,0,30,30,62,34,14,30,42,35,0,8050315
110700,0,30,30,62,34,14,30,42,35,0,8050315
101700,0,30,30,62,34,14,30,42,35,0,8050315
111600,0,30,30,62,34,14,30,42,35,0,8050315
112500,0,30,30,62,34,14,30,42,35,0,8050315
102600,0,30,30,62,34,14,30,42,35,0,8050315
103500,0,30,30,62,34,14,30,42,35,0,8050315
113400,0,30,30,62,34,14,30,42,35,0,8050315
112500,0,30,30,62,34,14,30,42,35,0,8050315
114300,0,30,30,62,34,14,30,42,35,0,8050315
113400,0,30,30,62,34,14,30,42,35,0,8050315
104400,0,30,30,62,34,14,30,42,35,0,8050315
115200,0,30,30,62,34,14,30,42,35,0,8050315
114300,0,30,30,62,34,14,30,42,35,0,8050315
105300,0,30,30,62,34,14,30,42,35,0,8050315
116100,0,30,30,62,34,14,30,42,35,0,8050315
115200,0,30,30,62,34,14,30,42,35,0,8050315
106200,0,30,30,62,34,14,30,42,35,0,8050315
116100,0,30,30,62,34,14,30,42,35,0,8050315
117000,0,30,30,62,69,14,30,42,35,0,8050315
107100,0,30,30,62,34,14,30,42,35,0,8050315
117900,0,30,30,62,34,14,30,42,35,0,8050315
117000,0,30,30,62,34,14,30,42,35,0,8050315
108000,0,30,30,62,34,14,30,42,35,0,8050315
108900,0,30,30,62,34,14,30,42,35,0,8050315
118800,0,30,30,38,34,14,30,42,35,0,8050315
109800,0,30,30,62,34,14,30,42,35,0,8050315
119700,0,30,30,62,34,14,30,42,35,0,8050315
117900,0,30,30,62,34,14,30,42,35,0,8050315
110700,0,30,30,62,15,14,30,42,35,0,8050315
120600,0,30,30,62,34,30,30,42,35,0,8050315
118800,0,30,30,62,34,14,30,42,35,0,8050315
121500,0,30,30,62,34,14,30,42,35,0,8050315
119700,0,30,30,62,34,14,30,42,35,0,8050315
111600,0,30,30,62,34,14,30,42,35,0,8050315
120600,0,30,30,62,34,14,30,42,35,0,8050315
122400,0,30,30,62,34,14,30,42,35,0,8050315
112500,0,30,30,62,34,14,30,42,35,0,8050315
121500,0,30,30,62,34,14,30,42,35,0,8050315
113400,0,30,30,62,34,14,30,42,35,0,8050315
123300,0,30,30,62,34,14,30,42,35,0,8050315
122400,0,30,30,62,34,14,30,42,35,0,8050315
114300,0,30,30,62,34,14,30,42,35,0,8050315
123300,0,30,30,62,34,14,30,42,35,0,8050315
115200,0,30,30,62,34,14,30,42,35,0,8050315
124200,0,30,30,62,34,14,30,42,35,0,8050315
124200,0,30,30,62,34,14,30,42,35,0,8050315
116100,0,30,5,62,34,14,30,42,35,0,8050315
125100,0,30,30,62,34,14,30,42,35,0,8050315
125100,0,30,30,62,34,14,30,42,35,0,8050315
117000,0,30,30,62,34,14,30,42,35,0,8050315
126000,0,30,30,62,34,14,30,42,35,0,8050315
126000,0,30,30,62,34,14,30,42,35,0,8050315
117900,0,30,30,62,34,14,30,42,35,0,8050315
126900,0,30,30,62,34,14,30,42,35,0,8050315
126900,0,30,30,62,34,14,30,42,35,0,8050315
118800,0,30,30,62,34,14,30,42,35,0,8050315
127800,0,30,30,62,34,14,30,42,60,0,8050315
127800,0,30,30,62,34,14,30,42,35,0,8050315
119700,0,30,30,62,34,14,30,42,35,0,8050315
128700,0,30,30,62,34,14,30,42,35,0,8050315
120600,0,30,30,62,34,14,30,42,35,0,8050315
121500,0,30,30,62,34,14,30,42,35,0,8050315
129600,0,30,30,62,34,14,30,42,35,0,8050315
122400,0,30,30,62,34,14,30,42,35,0,8050315
130500,0,30,30,62,34,14,30,42,35,0,8050315
128700,0,30,30,62,34,14,30,42,35,0,8050315
123300,0,30,30,62,34,14,30,42,35,0,8050315
131400,0,30,30,62,34,14,30,42,35,0,8050315
129600,0,30,30,62,34,14,30,42,35,0,8050315
124200,0,30,30,62,34,14,30,42,35,0,8050315
132300,0,30,30,62,34,14,30,42,35,0,8050315
130500,0,30,30,62,34,14,30,42,35,0,8050315
133200,0,30,30,62,34,14,30,42,35,0,8050315
131400,0,30,30,62,34,14,30,42,35,0,8050315
134100,0,30,30,62,34,14,30,42,35,0,8050315
125100,0,30,5,62,34,14,30,42,35,0,8050315
132300,0,30,30,62,34,14,30,42,35,0,8050315
135000,0,30,30,62,34,14,30,42,35,0,8050315
126000,0,30,30,62,34,14,30,42,35,0,8050315
133200,0,30,30,62,34,14,30,42,35,0,8050315
135900,0,30,30,62,34,14,30,42,35,0,8050315
126900,0,30,30,62,34,14,30,42,35,0,8050315
134100,0,30,30,62,34,14,30,42,35,0,8050315
136800,0,30,30,62,34,14,30,42,35,0,8050315
127800,0,30,30,62,34,14,30,42,35,0,8050315
135000,0,30,30,62,34,14,30,42,35,0,8050315
128700,0,30,30,62,34,14,30,42,35,0,8050315
135900,0,30,30,62,34,14,30,42,35,0,8050315
137700,0,30,30,62,34,14,30,42,35,0,8050315
129600,0,30,30,62,34,14,30,42,35,0,8050315
138600,0,30,30,62,34,14,30,42,35,0,8050315
136800,0,30,30,62,34,14,30,42,35,0,8050315
130500,0,30,30,62,34,30,30,42,35,0,8050315
137700,0,30,30,62,34,14,30,42,35,0,8050315
131400,0,30,30,62,34,14,30,42,35,0,8050315
138600,0,30,30,62,34,14,30,42,35,0,8050315
132300,0,30,30,62,34,14,30,42,35,0,8050315
139500,0,30,30,62,34,14,30,42,35,0,8050315
133200,0,30,30,62,34,14,30,42,35,0,8050315
139500,0,30,30,62,34,14,30,42,35,0,8050315
140400,0,30,30,62,34,14,30,42,35,0,8050315
134100,0,30,30,62,34,14,30,42,35,0,8050315
141300,0,30,30,62,34,14,30,42,35,0,8050315
140400,0,30,30,62,34,14,30,42,35,0,8050315
141300,0,30,30,62,34,14,30,42,35,0,8050315
135000,0,30,30,62,34,14,30,42,35,0,8050315
142200,0,30,30,62,34,14,30,42,35,0,8050315
142200,0,30,30,62,34,14,30,42,35,0,8050315
135900,0,30,30,62,34,14,30,42,35,0,8050315
143100,0,30,30,62,34,14,30,42,35,0,8050315
143100,0,30,30,62,34,14,30,42,35,0,8050315
144000,0,30,30,62,34,14,30,42,35,0,8050315
136800,0,30,30,62,34,14,30,42,35,0,8050315
144000,0,30,30,62,34,14,30,42,35,0,8050315
144900,0,30,30,62,34,14,30,42,35,0,8050315
137700,0,30,30,62,34,14,30,42,35,0,8050315
144900,0,30,30,62,34,14,30,42,35,0,8050315
145800,0,30,30,62,69,14,30,42,35,0,8050315
138600,0,30,30,62,34,14,30,42,35,0,8050315
145800,0,30,30,62,34,14,30,42,35,0,8050315
146700,0,30,30,62,34,14,30,42,35,0,8050315
139500,0,30,30,62,34,14,30,42,35,0,8050315
146700,0,30,30,62,34,14,30,42,35,0,8050315
147600,0,30,30,62,34,14,30,42,35,0,8050315
140400,0,30,30,62,34,14,30,42,35,0,8050315
147600,0,30,30,62,34,14,30,42,35,0,8050315
148500,0,30,30,62,34,14,30,42,35,0,8050315
141300,0,30,30,62,34,14,30,42,35,0,8050315
148500,0,30,30,62,34,14,30,42,35,0,8050315
149400,0,30,30,62,34,14,30,42,35,0,8050315
142200,0,30,30,62,34,14,30,42,35,0,8050315
150300,0,30,30,62,34,14,30,42,35,0,8050315
149400,0,30,30,62,69,14,30,42,35,0,8050315
143100,0,30,30,62,34,14,30,42,35,0,8050315
151200,0,30,30,62,34,14,30,42,35,0,8050315
150300,0,30,30,62,34,14,30,42,35,0,8050315
144000,0,30,30,62,34,14,30,42,35,0,8050315
152100,0,30,30,62,34,14,30,42,35,0,8050315
151200,0,30,30,62,34,14,30,42,35,0,8050315
144900,0,30,30,62,15,14,30,42,35,0,8050315
153000,0,30,30,62,34,14,30,42,35,0,8050315
152100,0,30,30,62,34,14,30,42,35,0,8050315
145800,0,30,30,62,34,14,30,42,35,0,8050315
153900,0,30,30,62,34,14,30,42,35,0,8050315
153000,0,30,30,62,34,14,30,42,35,0,8050315
146700,0,30,30,62,34,14,30,42,35,0,8050315
154800,0,30,30,62,34,14,30,42,35,0,8050315
153900,0,30,30,62,34,14,30,42,35,0,8050315
147600,0,30,30,62,34,14,30,42,35,0,8050315
154800,0,30,30,62,15,14,30,42,35,0,8050315
155700,0,30,30,62,34,14,30,42,35,0,8050315
148500,0,30,30,62,34,14,30,42,35,0,8050315
156600,0,30,30,62,34,14,30,42,35,0,8050315
155700,0,30,30,62,34,14,30,42,35,0,8050315
149400,0,30,30,62,34,14,30,42,35,0,8050315
157500,0,30,30,62,34,14,30,42,35,0,8050315
156600,0,30,30,62,34,14,30,42,35,0,8050315
158400,0,30,30,62,34,14,30,42,35,0,8050315
150300,0,30,30,62,34,14,30,42,35,0,8050315
157500,0,30,30,62,34,14,30,42,35,0,8050315
151200,0,30,30,62,15,14,30,42,35,0,8050315
159300,0,30,30,62,34,14,30,42,35,0,8050315
158400,0,30,30,62,34,14,30,42,35,0,8050315
160200,0,30,30,62,34,14,30,42,35,0,8050315
159300,0,30,30,62,34,14,30,42,35,0,8050315
161100,0,30,30,62,34,14,30,42,35,0,8050315
160200,0,30,30,62,34,14,30,42,35,0,8050315
161100,0,30,30,62,34,14,30,42,35,0,8050315
162000,0,30,30,62,34,14,30,42,35,0,8050315
162900,0,30,30,62,34,14,30,42,35,0,8050315
162000,0,30,30,62,34,14,30,42,35,0,8050315
162900,0,30,30,25,34,14,30,42,35,0,8050315
152100,0,30,30,62,34,14,30,42,35,0,8050315
163800,0,30,30,62,34,14,30,42,35,0,8050315
163800,0,30,30,62,34,14,30,42,35,0,8050315
153000,0,30,30,62,34,14,30,42,35,0,8050315
164700,0,30,30,62,34,14,30,42,35,0,8050315
164700,0,30,30,62,34,30,30,42,35,0,8050315
153900,0,30,30,62,34,14,30,42,35,0,8050315
165600,0,30,30,62,69,14,30,42,35,0,8050315
165600,0,30,30,62,69,14,30,42,35,0,8050315
154800,0,30,30,62,34,14,30,42,35,0,8050315
166500,0,30,30,62,34,14,30,42,35,0,8050315
166500,0,30,30,62,34,14,30,42,35,0,8050315
155700,0,30,30,62,34,14,30,42,35,0,8050315
167400,0,30,30,62,34,14,30,42,35,0,8050315
167400,0,30,30,62,34,14,30,42,35,0,8050315
156600,0,30,30,62,34,14,30,42,35,0,8050315
168300,0,30,30,62,34,14,30,42,35,0,8050315
168300,0,30,30,62,34,14,30,42,35,0,8050315
157500,0,30,30,62,34,14,30,42,35,0,8050315
169200,0,30,30,62,34,14,30,42,35,0,8050315
169200,0,30,30,62,34,14,30,42,35,0,8050315
158400,0,30,30,62,34,14,30,42,35,0,8050315
170100,0,30,30,62,69,14,30,42,35,0,8050315
159300,0,30,30,62,34,14,30,42,35,0,8050315
171000,0,30,30,62,34,14,30,42,35,0,8050315
160200,0,30,30,62,34,14,30,42,35,0,8050315
161100,0,30,30,62,34,14,30,42,35,0,8050315
171900,0,30,30,62,34,14,30,42,35,0,8050315
170100,0,30,30,62,34,30,30,42,35,0,8050315
162000,0,30,30,62,34,14,30,42,35,0,8050315
171000,0,30,30,62,34,14,30,42,35,0,8050315
172800,0,30,30,62,34,14,30,42,35,0,8050315
162900,0,30,30,62,34,14,30,42,35,0,8050315
173700,0,30,30,62,34,14,30,42,35,0,8050315
171900,0,30,30,62,34,14,30,42,35,0,8050315
163800,0,30,30,62,34,14,30,42,35,0,8050315
174600,0,30,30,62,34,14,30,42,35,0,8050315
172800,0,30,30,62,34,14,30,42,35,0,8050315
173700,0,30,30,62,34,14,30,42,35,0,8050315
164700,0,30,30,62,34,14,30,42,35,0,8050315
175500,0,30,30,62,34,14,30,42,35,0,8050315
165600,0,30,30,62,34,14,30,42,35,0,8050315
176400,0,30,30,62,34,14,30,42,35,0,8050315
166500,0,30,30,62,34,14,30,42,35,0,8050315
177300,0,30,30,62,34,14,30,42,35,0,8050315
174600,0,30,30,62,34,14,30,42,35,0,8050315
167400,0,30,30,62,34,14,30,42,35,0,8050315
178200,0,30,30,62,34,14,30,42,35,0,8050315
175500,0,30,30,62,34,14,30,42,35,0,8050315
168300,0,30,30,62,34,14,30,42,35,0,8050315
179100,0,30,30,62,34,14,30,42,35,0,8050315
176400,0,30,30,62,34,14,30,42,35,0,8050315
169200,0,30,30,62,34,14,30,42,35,0,8050315
180000,0,30,30,62,15,14,30,42,35,0,8050315
170100,0,30,30,62,34,14,30,42,35,0,8050315
177300,0,30,30,62,34,14,30,42,35,0,8050315
171000,0,30,30,62,15,14,30,42,35,0,8050315
180900,0,30,30,62,34,14,30,42,35,0,8050315
178200,0,30,30,26,34,14,30,42,35,0,8050315
171900,0,30,30,62,34,14,30,42,35,0,8050315
181800,0,30,30,62,34,14,30,42,35,0,8050315
179100,0,30,30,62,15,14,30,42,35,0,8050315
172800,0,30,30,62,69,14,30,42,35,0,8050315
182700,0,30,30,62,34,14,30,42,35,0,8050315
180000,0,30,30,62,34,14,30,42,35,0,8050315
173700,0,30,30,62,34,14,30,42,35,0,8050315
183600,0,30,30,62,34,14,30,42,35,0,8050315
180900,0,30,30,62,34,14,30,42,35,0,8050315
174600,0,30,30,62,34,14,30,42,35,0,8050315
184500,0,30,30,62,34,14,30,42,35,0,8050315
181800,0,30,30,62,34,14,30,42,35,0,8050315
175500,0,30,30,62,34,14,30,42,35,0,8050315
182700,0,30,30,62,69,14,30,42,35,0,8050315
185400,0,30,30,62,69,14,30,42,35,0,8050315
176400,0,30,30,62,34,14,30,42,35,0,8050315
183600,0,30,30,62,34,14,30,42,35,0,8050315
186300,0,30,30,62,34,14,30,42,35,0,8050315
177300,0,30,30,62,34,14,30,42,35,0,8050315
184500,0,30,30,62,34,14,30,42,35,0,8050315
187200,0,30,30,62,34,14,30,42,35,0,8050315
178200,0,30,30,62,34,14,30,42,35,0,8050315
185400,0,30,30,62,34,14,30,42,35,0,8050315
188100,0,30,30,62,34,14,30,42,35,0,8050315
179100,0,30,10,62,34,14,30,42,35,0,8050315
186300,0,30,30,62,22,30,30,42,35,0,8050315
180000,0,30,30,62,34,14,30,42,35,0,8050315
189000,0,30,30,62,34,14,30,42,35,0,8050315
187200,0,30,30,62,34,14,30,42,35,0,8050315
180900,0,30,30,62,34,14,30,42,35,0,8050315
188100,0,30,30,62,34,14,30,42,35,0,8050315
181800,0,30,30,62,34,14,30,42,35,0,8050315
189000,0,30,30,62,34,14,30,42,35,0,8050315
189900,0,30,30,62,34,14,30,42,35,0,8050315
182700,0,30,30,62,34,14,30,42,35,0,8050315
189900,0,30,30,62,34,14,30,42,35,0,8050315
190800,0,30,30,62,34,14,30,42,35,0,8050315
183600,0,30,30,62,34,14,30,42,35,0,8050315
190800,0,30,30,62,34,14,30,42,35,0,8050315
184500,0,30,30,62,34,14,30,42,35,0,8050315
191700,0,30,30,62,34,14,30,42,35,0,8050315
191700,0,30,30,62,34,14,30,42,35,0,8050315
185400,0,30,30,62,34,14,30,42,35,0,8050315
192600,0,30,30,62,34,14,30,42,35,0,8050315
192600,0,30,30,62,34,14,30,42,35,0,8050315
193500,0,30,30,62,34,14,30,42,35,0,8050315
186300,0,30,30,62,34,14,30,42,35,0,8050315
193500,0,30,30,62,34,14,30,42,35,0,8050315
194400,0,30,30,36,34,14,30,42,35,0,8050315
194400,0,30,30,62,34,14,30,42,35,0,8050315
187200,0,30,30,62,34,30,30,42,35,0,8050315
195300,0,30,30,62,34,14,30,42,35,0,8050315
188100,0,30,30,62,34,14,30,42,35,0,8050315
195300,0,30,30,62,34,14,30,42,35,0,8050315
189000,0,30,30,62,34,14,30,42,35,0,8050315
196200,0,30,30,62,34,14,30,42,35,0,8050315
196200,0,30,30,62,34,14,30,42,35,0,8050315
189900,0,30,30,62,69,14,30,42,35,0,8050315
197100,0,30,30,62,34,14,30,42,35,0,8050315
197100,0,30,30,62,34,14,30,42,35,0,8050315
190800,0,30,30,62,34,14,30,42,35,0,8050315
198000,0,30,30,62,34,14,30,42,35,0,8050315
191700,0,30,30,62,69,14,30,42,35,0,8050315
198900,0,30,30,62,34,14,30,42,35,0,8050315
198000,0,30,30,62,34,14,30,42,35,0,8050315
192600,0,30,30,62,15,14,30,42,35,0,8050315
198900,0,30,30,62,34,14,30,42,35,0,8050315
193500,0,30,30,62,34,14,30,42,35,0,8050315
199800,0,30,30,62,34,14,30,42,35,0,8050315
199800,0,30,30,62,34,14,30,42,35,0,8050315
194400,0,30,30,62,34,14,30,42,35,0,8050315
200700,0,30,30,62,34,14,30,42,35,0,8050315
200700,0,30,30,62,26,14,30,42,35,0,8050315
195300,0,30,30,62,34,14,30,42,35,0,8050315
201600,0,30,30,62,34,14,30,42,35,0,8050315
201600,0,30,30,26,34,14,30,42,35,0,8050315
196200,0,30,30,62,34,14,30,42,35,0,8050315
202500,0,30,30,62,34,14,30,42,35,0,8050315
202500,0,30,30,62,34,14,30,42,35,0,8050315
197100,0,30,30,62,34,14,30,42,35,0,8050315
203400,0,30,30,62,34,14,30,42,35,0,8050315
203400,0,30,30,62,34,14,30,42,35,0,8050315
198000,0,30,30,62,34,14,30,42,35,0,8050315
204300,0,30,30,62,34,14,30,42,35,0,8050315
204300,0,30,30,62,34,14,30,42,35,0,8050315
198900,0,30,30,62,34,14,30,42,35,0,8050315
205200,0,30,30,62,34,14,30,42,35,0,8050315
205200,0,30,30,62,34,14,30,42,35,0,8050315
206100,0,30,30,62,34,14,30,42,35,0,8050315
199800,0,30,30,62,34,14,30,42,35,0,8050315
206100,0,30,30,62,34,14,30,42,35,0,8050315
207000,0,30,30,62,34,14,30,42,35,0,8050315
207000,0,30,30,62,34,14,30,42,35,0,8050315
200700,0,30,30,26,34,14,30,42,35,0,8050315
207900,0,30,30,62,50,14,30,42,35,0,8050315
207900,0,30,30,62,34,14,30,42,35,0,8050315
201600,0,30,30,62,34,14,30,42,35,0,8050315
208800,0,30,30,62,34,14,30,42,35,0,8050315
208800,0,30,30,62,15,14,30,42,35,0,8050315
202500,0,30,30,62,34,14,30,42,35,0,8050315
209700,0,30,30,15,34,14,30,42,15,0,8050315
209700,0,30,30,62,34,7,30,42,35,0,8050315
203400,0,30,30,26,34,14,30,42,35,0,8050315
210600,0,30,30,62,34,14,30,42,35,0,8050315
204300,0,30,30,62,34,14,30,42,35,0,8050315
210600,0,30,30,62,34,14,30,42,35,0,8050315
211500,0,30,30,62,15,14,30,42,35,0,8050315
205200,0,30,30,62,34,14,30,42,35,0,8050315
211500,0,30,30,62,34,14,30,42,35,0,8050315
212400,0,30,30,62,34,14,30,42,35,0,8050315
206100,0,30,30,62,34,14,30,42,35,0,8050315
213300,0,30,30,62,34,14,30,42,35,0,8050315
212400,0,22,30,62,34,14,30,42,35,0,8050315
207000,0,30,30,62,34,14,30,42,35,0,8050315
213300,0,30,30,62,34,14,30,42,35,0,8050315
207900,0,30,30,62,34,14,30,42,35,0,8050315
214200,0,30,30,62,34,14,30,42,35,0,8050315
214200,0,30,30,62,34,14,30,42,35,0,8050315
208800,0,30,30,62,34,14,30,42,35,0,8050315
215100,0,30,30,62,41,14,30,42,35,0,8050315
215100,0,30,30,62,34,14,30,42,35,0,8050315
209700,0,30,30,62,34,14,30,42,35,0,8050315
216000,0,30,30,62,34,14,30,42,35,0,8050315
210600,0,30,30,62,34,14,30,42,35,0,8050315
216000,0,30,30,62,34,14,30,42,35,0,8050315
216900,0,30,30,62,34,14,30,42,35,0,8050315
211500,0,30,30,62,34,14,30,42,35,0,8050315
216900,0,30,30,62,34,14,30,42,35,0,8050315
217800,0,30,30,62,34,14,30,42,35,0,8050315
217800,0,30,30,62,34,30,30,42,35,0,8050315
212400,0,30,30,62,34,14,30,42,35,0,8050315
218700,0,30,30,62,34,14,30,42,35,0,8050315
213300,0,30,30,62,34,14,30,42,35,0,8050315
218700,0,30,30,62,15,14,30,42,35,0,8050315
219600,0,30,30,62,41,14,30,42,35,0,8050315
214200,0,30,30,62,34,14,30,42,29,0,8050315
219600,0,30,30,62,15,14,30,42,35,0,8050315
220500,0,30,30,62,34,14,30,42,35,0,8050315
215100,0,30,30,62,34,14,30,42,35,0,8050315
220500,0,30,30,62,34,14,30,42,35,0,8050315
221400,0,30,30,62,34,14,30,42,35,0,8050315
216000,0,30,30,62,34,14,30,42,35,0,8050315
221400,0,30,30,62,34,14,30,42,35,0,8050315
216900,0,30,30,62,34,14,30,42,35,0,8050315
222300,0,30,30,62,34,14,30,42,35,0,8050315
222300,0,30,30,62,34,14,30,42,35,0,8050315
217800,0,30,30,62,34,14,30,42,35,0,8050315
223200,0,30,30,62,34,7,30,42,35,0,8050315
218700,0,30,30,62,34,14,30,42,35,0,8050315
224100,0,30,30,62,15,14,30,42,35,0,8050315
223200,0,30,30,62,34,14,30,42,35,0,8050315
219600,0,30,30,62,34,14,30,42,35,0,8050315
220500,0,30,30,62,34,14,30,42,35,0,8050315
225000,0,30,30,62,34,14,30,42,35,0,8050315
224100,0,30,30,62,34,14,30,42,35,0,8050315
221400,0,30,30,62,34,14,30,42,35,0,8050315
225900,0,30,30,62,34,14,30,42,35,0,8050315
226800,0,30,30,62,50,14,30,42,35,0,8050315
222300,0,30,30,62,34,14,30,42,35,0,8050315
223200,0,30,30,62,34,14,30,42,35,0,8050315
227700,0,30,30,62,34,14,30,42,35,0,8050315
228600,0,30,30,62,34,14,30,42,35,0,8050315
224100,0,30,30,62,34,14,30,42,35,0,8050315
229500,0,30,30,62,34,14,30,42,35,0,8050315
225000,0,30,30,62,34,14,30,42,35,0,8050315
225000,0,30,30,62,34,14,30,42,35,0,8050315
225900,0,30,30,62,34,14,30,42,35,0,8050315
230400,0,30,30,62,34,14,30,42,35,0,8050315
225900,0,30,30,62,34,14,30,42,35,0,8050315
226800,0,30,30,62,34,14,30,42,35,0,8050315
231300,0,30,30,62,34,14,30,42,35,0,8050315
226800,0,30,30,62,34,14,30,42,35,0,8050315
227700,0,30,30,62,34,14,30,42,35,0,8050315
227700,0,30,14,62,34,14,30,42,35,0,8050315
232200,0,30,30,62,34,14,30,42,35,0,8050315
228600,0,30,30,62,34,14,30,42,35,0,8050315
233100,0,30,30,62,34,14,30,42,35,0,8050315
228600,0,30,30,62,34,14,30,42,35,0,8050315
229500,0,30,30,53,34,14,30,42,35,0,8050315
234000,0,30,30,62,34,14,30,42,35,0,8050315
229500,0,30,30,62,34,14,30,42,35,0,8050315
230400,0,30,30,62,34,14,30,42,35,0,8050315
234900,0,30,30,62,34,14,30,42,35,0,8050315
230400,0,30,30,62,34,14,30,42,15,0,8050315
231300,0,30,30,62,34,14,30,42,35,0,8050315
231300,0,30,30,62,34,14,30,42,35,0,8050315
235800,0,30,30,62,34,14,30,42,35,0,8050315
232200,0,30,30,62,34,14,30,42,35,0,8050315
232200,0,30,30,62,34,14,30,42,35,0,8050315
236700,0,30,30,62,34,14,30,42,35,0,8050315
233100,0,30,30,62,34,14,30,42,35,0,8050315
233100,0,30,30,62,34,14,30,42,35,0,8050315
237600,0,30,30,62,34,14,30,42,35,0,8050315
234000,0,30,30,62,34,14,30,42,35,0,8050315
234000,0,30,30,62,34,14,30,42,35,0,8050315
234900,0,30,30,62,34,14,30,42,35,0,8050315
238500,0,30,30,62,34,14,30,42,35,0,8050315
234900,0,30,30,62,34,14,30,42,35,0,8050315
235800,0,30,30,62,69,14,30,42,35,0,8050315
235800,0,30,30,62,34,14,30,42,65,0,8050315
239400,0,30,30,62,34,14,30,42,35,0,8050315
236700,0,30,30,62,34,14,30,42,35,0,8050315
236700,0,30,30,62,34,14,30,42,35,0,8050315
240300,0,30,30,62,34,14,30,42,35,0,8050315
237600,0,30,30,62,34,14,30,42,35,0,8050315
237600,0,30,30,62,34,14,30,42,35,0,8050315
241200,0,30,30,62,34,14,30,42,35,0,8050315
238500,0,30,30,62,34,14,30,42,35,0,8050315
239400,0,30,30,62,34,14,30,42,35,0,8050315
242100,0,30,30,62,34,14,30,42,35,0,8050315
238500,0,30,30,62,34,14,30,42,35,0,8050315
243000,0,30,30,62,34,14,30,42,35,0,8050315
239400,0,30,30,62,34,14,30,42,35,0,8050315
243900,0,30,30,62,34,14,30,42,35,0,8050315
240300,0,30,30,62,34,14,30,42,35,0,8050315
240300,0,30,30,62,34,14,30,42,35,0,8050315
244800,0,30,30,43,34,14,30,42,35,0,8050315
241200,0,30,30,62,34,14,30,42,35,0,8050315
241200,0,30,30,62,34,14,30,42,35,0,8050315
245700,0,30,30,62,34,14,30,42,35,0,8050315
242100,0,30,30,62,15,14,30,42,35,0,8050315
242100,0,30,30,62,34,14,30,42,35,0,8050315
246600,0,30,30,62,34,14,30,42,35,0,8050315
